Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C1599,Diane,2021-01-27,15:57,Payment related,Y,Y,63,5
C1600,Stewart,2021-01-27,10:08,Technical Support,N,,184,
C1601,Greg,2021-01-27,16:11,Technical Support,Y,Y,60,4
C1602,Joe,2021-01-27,12:41,Admin Support,Y,Y,89,4
C1603,Becky,2021-01-27,14:13,Technical Support,N,,251,
C1604,Greg,2021-01-27,11:21,Streaming,Y,Y,74,3
C1605,Dan,2021-01-27,17:33,Technical Support,Y,Y,87,4
C1606,Stewart,2021-01-27,14:02,Payment related,Y,N,16,3
C1607,Martha,2021-01-27,13:21,Streaming,Y,Y,84,3
C1608,Joe,2021-01-27,08:51,Payment related,Y,N,75,5
C1609,Stewart,2021-01-27,11:23,Technical Support,Y,Y,44,5
C1610,Martha,2021-01-27,17:32,Technical Support,Y,N,66,4
C1611,Greg,2021-01-27,10:10,Contract related,N,,270,
C1612,Dan,2021-01-28,10:36,Streaming,Y,N,26,3
C1613,Stewart,2021-01-28,15:51,Technical Support,Y,Y,33,3
C1614,Martha,2021-01-28,10:19,Streaming,N,,205,
C1615,Dan,2021-01-28,09:15,Payment related,N,,197,
C1616,Stewart,2021-01-28,08:10,Streaming,Y,Y,42,5
C1617,Joe,2021-01-28,15:53,Payment related,Y,Y,31,3
C1618,Stewart,2021-01-28,17:25,Contract related,N,,243,
C1619,Becky,2021-01-28,16:38,Technical Support,Y,Y,90,1
C1620,Diane,2021-01-28,16:11,Technical Support,Y,N,93,4
C1621,Diane,2021-01-28,12:04,Streaming,Y,Y,70,2
C1622,Becky,2021-01-28,12:11,Streaming,Y,Y,76,1
C1623,Dan,2021-01-28,17:26,Streaming,Y,N,74,5
C1624,Martha,2021-01-28,12:46,Payment related,Y,N,35,3
C1625,Joe,2021-01-28,14:24,Streaming,Y,Y,69,5
C1626,Martha,2021-01-28,11:16,Payment related,Y,Y,62,5
C1627,Stewart,2021-01-28,15:54,Streaming,Y,Y,112,4
C1628,Jim,2021-01-28,15:09,Technical Support,N,,225,
C1629,Joe,2021-01-28,11:32,Technical Support,Y,Y,77,4
C1630,Stewart,2021-01-28,09:38,Technical Support,Y,Y,119,1
C1631,Stewart,2021-01-28,11:18,Technical Support,Y,Y,19,4
C1632,Becky,2021-01-28,12:02,Streaming,Y,Y,108,3
C1633,Greg,2021-01-28,13:57,Technical Support,Y,Y,120,5
C1634,Joe,2021-01-28,17:52,Streaming,Y,Y,92,5
C1635,Martha,2021-01-28,14:56,Technical Support,N,,160,
C1636,Greg,2021-01-28,12:40,Technical Support,Y,N,47,5
C1637,Becky,2021-01-28,15:05,Contract related,Y,Y,53,4
C1638,Diane,2021-01-28,14:50,Payment related,Y,Y,42,5
C1639,Dan,2021-01-28,12:47,Technical Support,Y,Y,38,4
C1640,Diane,2021-01-28,11:26,Streaming,Y,Y,49,4
C1641,Stewart,2021-01-28,16:40,Streaming,Y,Y,43,2
C1642,Joe,2021-01-28,11:45,Payment related,Y,Y,64,4
C1643,Stewart,2021-01-28,14:21,Technical Support,N,,169,
C1644,Joe,2021-01-28,13:47,Streaming,Y,Y,47,4
C1645,Martha,2021-01-28,15:36,Payment related,Y,Y,41,5
C1646,Greg,2021-01-28,14:19,Admin Support,Y,Y,34,4
C1647,Becky,2021-01-28,10:22,Technical Support,Y,N,51,4
C1648,Becky,2021-01-28,13:15,Contract related,Y,Y,30,2
C1649,Greg,2021-01-28,11:07,Streaming,Y,N,109,5
C1650,Diane,2021-01-28,14:22,Technical Support,Y,Y,61,4
C1651,Stewart,2021-01-28,15:43,Technical Support,Y,Y,66,4
C1652,Joe,2021-01-28,13:52,Streaming,N,,201,
C1653,Stewart,2021-01-28,11:34,Admin Support,Y,Y,27,4
C1654,Becky,2021-01-28,15:26,Streaming,Y,Y,93,4
C1655,Becky,2021-01-28,17:38,Contract related,Y,Y,87,4
C1656,Jim,2021-01-28,15:23,Payment related,N,,233,
C1657,Diane,2021-01-28,12:32,Contract related,Y,Y,45,3
C1658,Diane,2021-01-28,17:58,Technical Support,Y,N,41,4
C1659,Joe,2021-01-28,13:43,Contract related,Y,N,79,4
C1660,Stewart,2021-01-28,16:53,Contract related,N,,181,
C1661,Jim,2021-01-28,13:04,Payment related,Y,Y,81,5
C1662,Becky,2021-01-28,16:04,Contract related,N,,218,
C1663,Jim,2021-01-28,10:49,Technical Support,N,,157,
C1664,Jim,2021-01-28,11:25,Technical Support,Y,Y,98,4
C1665,Dan,2021-01-28,15:06,Admin Support,Y,Y,116,2
C1666,Stewart,2021-01-28,10:26,Streaming,Y,Y,48,2
C1667,Joe,2021-01-28,14:04,Contract related,Y,Y,48,4
C1668,Joe,2021-01-28,15:21,Payment related,Y,Y,112,3
C1669,Diane,2021-01-28,13:01,Contract related,Y,Y,54,5
C1670,Greg,2021-01-28,10:40,Technical Support,Y,Y,110,5
C1671,Greg,2021-01-28,10:38,Contract related,Y,Y,42,4
C1672,Greg,2021-01-28,10:00,Technical Support,Y,N,81,4
C1673,Stewart,2021-01-28,14:10,Payment related,Y,Y,81,4
C1674,Dan,2021-01-28,16:31,Contract related,Y,Y,63,1
C1675,Diane,2021-01-28,17:21,Technical Support,Y,Y,114,5
C1676,Stewart,2021-01-28,10:12,Technical Support,Y,Y,16,5
C1677,Diane,2021-01-28,16:50,Payment related,Y,Y,95,2
C1678,Greg,2021-01-28,12:04,Payment related,Y,N,25,5
C1679,Diane,2021-01-28,09:36,Streaming,Y,Y,98,5
C1680,Joe,2021-01-28,11:45,Streaming,N,,184,
C1681,Diane,2021-01-28,14:05,Payment related,N,,265,
C1682,Greg,2021-01-28,17:33,Streaming,Y,Y,89,4
C1683,Jim,2021-01-29,14:50,Technical Support,Y,Y,29,4
C1684,Diane,2021-01-29,13:06,Payment related,Y,Y,70,5
C1685,Joe,2021-01-29,10:56,Admin Support,Y,N,93,5
C1686,Becky,2021-01-29,17:16,Payment related,Y,Y,79,4
C1687,Greg,2021-01-29,11:41,Technical Support,Y,Y,101,4
C1688,Martha,2021-01-29,11:28,Contract related,N,,212,
C1689,Joe,2021-01-29,08:57,Technical Support,Y,N,101,3
C1690,Stewart,2021-01-29,17:28,Payment related,Y,Y,114,2
C1691,Greg,2021-01-29,11:19,Technical Support,Y,Y,53,5
C1692,Dan,2021-01-29,11:43,Technical Support,Y,Y,36,5
C1693,Stewart,2021-01-29,14:10,Contract related,N,,233,
C1694,Greg,2021-01-29,14:26,Streaming,Y,N,53,4
C1695,Stewart,2021-01-29,11:46,Admin Support,Y,Y,87,4
C1696,Becky,2021-01-29,12:48,Streaming,Y,Y,32,5
C1697,Diane,2021-01-29,15:01,Streaming,Y,Y,62,1
C1698,Stewart,2021-01-29,12:24,Payment related,Y,N,94,4
C1699,Martha,2021-01-29,16:06,Streaming,Y,Y,107,4
C1700,Becky,2021-01-29,17:02,Payment related,N,,212,
C1701,Becky,2021-01-29,11:38,Streaming,Y,Y,83,4
C1702,Joe,2021-01-29,17:07,Streaming,Y,Y,114,5
C1703,Dan,2021-01-29,16:55,Payment related,Y,Y,71,3
C1704,Greg,2021-01-29,14:48,Payment related,N,,238,
C1705,Martha,2021-01-29,08:49,Contract related,Y,N,61,5
C1706,Diane,2021-01-29,13:56,Streaming,Y,Y,57,3
C1707,Greg,2021-01-29,17:16,Payment related,N,,167,
C1708,Becky,2021-01-29,10:26,Technical Support,Y,Y,82,2
C1709,Jim,2021-01-29,17:23,Payment related,N,,214,
C1710,Joe,2021-01-29,16:20,Technical Support,Y,Y,24,4
C1711,Martha,2021-01-29,17:49,Technical Support,Y,N,26,4
C1712,Diane,2021-01-29,13:41,Admin Support,Y,Y,50,4
C1713,Dan,2021-01-29,16:47,Payment related,Y,Y,58,4
C1714,Becky,2021-01-29,15:47,Contract related,Y,Y,94,5
C1715,Stewart,2021-01-29,08:14,Technical Support,Y,Y,101,5
C1716,Diane,2021-01-29,14:41,Admin Support,Y,Y,106,5
C1717,Dan,2021-01-29,10:49,Streaming,Y,Y,92,5
C1718,Stewart,2021-01-29,09:08,Contract related,Y,Y,44,4
C1719,Becky,2021-01-29,11:10,Contract related,Y,N,113,4
C1720,Joe,2021-01-29,10:57,Streaming,N,,153,
C1721,Diane,2021-01-29,13:47,Technical Support,Y,Y,41,5
C1722,Martha,2021-01-29,14:07,Contract related,Y,Y,81,2
C1723,Joe,2021-01-29,15:07,Payment related,Y,N,68,3
C1724,Stewart,2021-01-29,17:51,Technical Support,Y,N,17,1
C1725,Martha,2021-01-29,16:25,Technical Support,N,,257,
C1726,Greg,2021-01-29,09:54,Streaming,Y,Y,118,4
C1727,Stewart,2021-01-29,13:17,Streaming,N,,172,
C1728,Dan,2021-01-29,14:08,Streaming,Y,Y,91,5
C1729,Greg,2021-01-29,16:42,Technical Support,Y,Y,37,3
C1730,Dan,2021-01-29,13:09,Technical Support,N,,250,
C1731,Diane,2021-01-29,10:31,Technical Support,Y,N,48,4
C1732,Stewart,2021-01-29,08:01,Streaming,Y,N,33,5
C1733,Dan,2021-01-29,09:24,Streaming,Y,N,26,4
C1734,Joe,2021-01-29,09:30,Contract related,N,,218,
C1735,Jim,2021-01-29,13:54,Technical Support,Y,N,31,3
C1736,Martha,2021-01-29,14:39,Technical Support,Y,N,40,2
C1737,Dan,2021-01-29,13:51,Streaming,Y,Y,66,3
C1738,Diane,2021-01-29,14:15,Technical Support,Y,Y,105,5
C1739,Greg,2021-01-29,15:33,Admin Support,Y,Y,99,3
C1740,Jim,2021-01-29,15:54,Payment related,Y,Y,116,3
C1741,Jim,2021-01-30,08:40,Admin Support,Y,Y,16,4
C1742,Diane,2021-01-30,13:22,Payment related,N,,223,
C1743,Joe,2021-01-30,12:13,Payment related,Y,Y,50,4
C1744,Stewart,2021-01-30,13:21,Contract related,Y,Y,77,5
C1745,Stewart,2021-01-30,13:06,Admin Support,Y,N,69,4
C1746,Martha,2021-01-30,17:08,Streaming,Y,Y,85,5
C1747,Greg,2021-01-30,10:22,Technical Support,Y,N,79,3
C1748,Diane,2021-01-30,16:56,Streaming,Y,N,40,5
C1749,Dan,2021-01-30,12:38,Payment related,Y,Y,83,4
C1750,Dan,2021-01-30,11:33,Technical Support,Y,Y,96,5
C1751,Dan,2021-01-30,11:59,Technical Support,N,,204,
C1752,Jim,2021-01-30,16:17,Contract related,N,,187,
C1753,Becky,2021-01-30,12:33,Contract related,Y,Y,53,1
C1754,Greg,2021-01-30,11:35,Streaming,Y,Y,23,2
C1755,Joe,2021-01-30,12:09,Admin Support,Y,N,46,4
C1756,Becky,2021-01-30,10:26,Payment related,Y,Y,43,5
C1757,Becky,2021-01-30,11:57,Streaming,Y,N,34,3
C1758,Stewart,2021-01-30,10:17,Streaming,Y,Y,28,5
C1759,Joe,2021-01-30,14:14,Technical Support,Y,N,73,3
C1760,Stewart,2021-01-30,16:48,Contract related,N,,155,
C1761,Greg,2021-01-30,12:57,Streaming,Y,Y,105,5
C1762,Greg,2021-01-30,16:48,Streaming,Y,N,92,5
C1763,Joe,2021-01-30,16:15,Admin Support,N,,203,
C1764,Greg,2021-01-30,09:06,Admin Support,Y,N,96,4
C1765,Greg,2021-01-30,12:53,Contract related,Y,Y,118,4
C1766,Becky,2021-01-30,14:14,Payment related,Y,N,105,4
C1767,Becky,2021-01-30,14:36,Payment related,N,,235,
C1768,Martha,2021-01-30,12:38,Payment related,Y,N,88,2
C1769,Stewart,2021-01-30,17:15,Payment related,Y,Y,119,4
C1770,Joe,2021-01-30,15:22,Contract related,Y,Y,66,5
C1771,Becky,2021-01-30,14:49,Payment related,Y,Y,18,4
C1772,Becky,2021-01-30,12:18,Admin Support,Y,N,47,4
C1773,Diane,2021-01-30,15:22,Technical Support,Y,Y,104,5
C1774,Dan,2021-01-30,11:50,Streaming,Y,Y,56,5
C1775,Dan,2021-01-30,15:49,Admin Support,N,,192,
C1776,Diane,2021-01-30,12:34,Technical Support,Y,N,26,4
C1777,Dan,2021-01-30,11:31,Admin Support,Y,N,77,4
C1778,Stewart,2021-01-30,16:57,Admin Support,N,,191,
C1779,Greg,2021-01-30,08:12,Contract related,Y,Y,111,4
C1780,Martha,2021-01-30,10:39,Streaming,Y,Y,99,4
C1781,Stewart,2021-01-31,10:21,Technical Support,N,,163,
C1782,Greg,2021-01-31,16:47,Payment related,N,,191,
C1783,Jim,2021-01-31,17:28,Streaming,Y,N,18,4
C1784,Diane,2021-01-31,16:14,Contract related,Y,N,33,1
C1785,Joe,2021-01-31,11:01,Admin Support,Y,Y,87,3
C1786,Becky,2021-01-31,10:33,Payment related,N,,199,
C1787,Stewart,2021-01-31,15:45,Admin Support,Y,Y,45,3
C1788,Dan,2021-01-31,12:44,Technical Support,N,,239,
C1789,Dan,2021-01-31,11:34,Streaming,N,,214,
C1790,Stewart,2021-01-31,15:34,Streaming,N,,179,
C1791,Diane,2021-01-31,15:45,Technical Support,Y,Y,94,4
C1792,Dan,2021-01-31,14:04,Streaming,Y,Y,59,4
C1793,Stewart,2021-01-31,15:04,Streaming,Y,Y,108,1
C1794,Dan,2021-01-31,14:27,Contract related,Y,Y,83,5
C1795,Becky,2021-01-31,11:14,Streaming,Y,Y,55,5
C1796,Stewart,2021-01-31,17:03,Payment related,Y,Y,23,4
C1797,Diane,2021-01-31,15:46,Streaming,Y,N,37,5
C1798,Joe,2021-01-31,08:59,Payment related,Y,Y,66,4
C1799,Becky,2021-01-31,17:24,Technical Support,Y,N,38,2
C1800,Becky,2021-01-31,12:45,Contract related,Y,Y,66,3
C1801,Martha,2021-01-31,12:41,Technical Support,Y,Y,17,5
C1802,Jim,2021-01-31,09:35,Payment related,Y,Y,82,1
C1803,Jim,2021-01-31,12:19,Admin Support,Y,Y,23,5
C1804,Joe,2021-01-31,10:39,Streaming,Y,Y,102,5
C1805,Dan,2021-01-31,14:36,Contract related,Y,N,37,4
C1806,Jim,2021-01-31,16:28,Payment related,N,,263,
C1807,Greg,2021-01-31,17:07,Contract related,Y,Y,90,4
C1808,Diane,2021-01-31,17:31,Payment related,N,,267,
C1809,Becky,2021-01-31,12:29,Admin Support,N,,235,
C1810,Diane,2021-01-31,14:21,Technical Support,Y,N,39,5
C1811,Joe,2021-01-31,09:03,Admin Support,N,,240,
C1812,Martha,2021-01-31,15:37,Admin Support,Y,Y,82,4
C1813,Becky,2021-01-31,15:33,Admin Support,Y,Y,32,4
C1814,Becky,2021-01-31,10:40,Technical Support,Y,Y,77,2
C1815,Becky,2021-01-31,14:39,Technical Support,N,,248,
C1816,Jim,2021-01-31,11:43,Technical Support,Y,N,54,5
C1817,Dan,2021-01-31,15:36,Payment related,Y,Y,21,5
C1818,Jim,2021-01-31,12:22,Admin Support,Y,Y,80,4
C1819,Jim,2021-01-31,10:23,Contract related,Y,N,43,5
C1820,Joe,2021-01-31,09:13,Streaming,Y,Y,63,3
C1821,Greg,2021-01-31,15:59,Streaming,Y,N,57,5
C1822,Diane,2021-01-31,17:52,Technical Support,N,,155,
C1823,Diane,2021-01-31,10:38,Payment related,Y,N,102,4
C1824,Greg,2021-02-01,11:56,Technical Support,Y,N,63,3
C1825,Joe,2021-02-01,17:52,Technical Support,Y,Y,20,5
C1826,Diane,2021-02-01,13:42,Streaming,Y,Y,116,4
C1827,Dan,2021-02-01,10:20,Contract related,Y,Y,103,4
C1828,Greg,2021-02-01,14:18,Streaming,Y,N,40,5
C1829,Diane,2021-02-01,14:31,Streaming,N,,210,
C1830,Diane,2021-02-01,13:07,Streaming,Y,Y,103,5
C1831,Stewart,2021-02-01,11:39,Technical Support,Y,Y,20,4
C1832,Diane,2021-02-01,13:12,Payment related,Y,Y,34,4
C1833,Dan,2021-02-01,17:58,Technical Support,Y,Y,65,4
C1834,Martha,2021-02-01,17:32,Streaming,Y,Y,107,4
C1835,Diane,2021-02-01,16:04,Payment related,Y,Y,85,5
C1836,Martha,2021-02-01,09:43,Technical Support,Y,Y,36,5
C1837,Dan,2021-02-01,11:02,Contract related,Y,Y,15,4
C1838,Martha,2021-02-01,16:49,Contract related,Y,Y,84,2
C1839,Joe,2021-02-01,14:58,Contract related,Y,Y,93,4
C1840,Joe,2021-02-01,17:15,Payment related,Y,N,73,4
C1841,Stewart,2021-02-01,16:29,Streaming,Y,N,64,5
C1842,Jim,2021-02-01,16:23,Technical Support,Y,Y,67,5
C1843,Becky,2021-02-01,14:14,Streaming,Y,Y,66,4
C1844,Joe,2021-02-01,12:46,Technical Support,Y,Y,56,4
C1845,Diane,2021-02-01,10:33,Streaming,Y,Y,108,4
C1846,Joe,2021-02-01,14:57,Technical Support,Y,Y,97,3
C1847,Martha,2021-02-01,12:30,Technical Support,Y,N,114,5
C1848,Diane,2021-02-01,12:12,Technical Support,N,,234,
C1849,Becky,2021-02-01,12:33,Streaming,Y,Y,64,4
C1850,Dan,2021-02-01,10:47,Payment related,Y,N,34,4
C1851,Dan,2021-02-01,13:55,Admin Support,Y,Y,112,4
C1852,Jim,2021-02-01,15:56,Payment related,Y,Y,16,5
C1853,Martha,2021-02-01,16:21,Technical Support,N,,175,
C1854,Greg,2021-02-01,15:13,Admin Support,Y,N,89,5
C1855,Dan,2021-02-01,13:21,Technical Support,Y,Y,34,3
C1856,Becky,2021-02-01,10:58,Streaming,Y,Y,50,5
C1857,Dan,2021-02-01,17:07,Contract related,Y,Y,63,4
C1858,Jim,2021-02-01,13:49,Payment related,N,,196,
C1859,Dan,2021-02-01,17:37,Technical Support,Y,Y,100,4
C1860,Stewart,2021-02-01,16:05,Streaming,Y,Y,65,5
C1861,Diane,2021-02-01,10:59,Contract related,Y,Y,115,2
C1862,Joe,2021-02-01,14:51,Streaming,N,,203,
C1863,Greg,2021-02-01,17:23,Streaming,Y,Y,18,4
C1864,Diane,2021-02-01,17:03,Payment related,Y,N,58,1
C1865,Joe,2021-02-01,15:48,Payment related,Y,Y,94,1
C1866,Becky,2021-02-01,14:19,Streaming,Y,Y,103,4
C1867,Stewart,2021-02-01,15:21,Admin Support,N,,250,
C1868,Stewart,2021-02-01,12:45,Streaming,Y,Y,39,4
C1869,Joe,2021-02-01,11:58,Contract related,Y,Y,55,5
C1870,Dan,2021-02-01,16:01,Admin Support,Y,Y,62,2
C1871,Martha,2021-02-01,14:15,Contract related,Y,Y,118,4
C1872,Dan,2021-02-01,17:04,Payment related,N,,208,
C1873,Martha,2021-02-01,14:21,Payment related,Y,Y,110,5
C1874,Martha,2021-02-01,10:45,Streaming,Y,Y,21,5
C1875,Diane,2021-02-01,12:40,Technical Support,Y,N,92,5
C1876,Jim,2021-02-01,13:46,Technical Support,Y,Y,40,3
C1877,Diane,2021-02-01,16:36,Payment related,Y,Y,38,5
C1878,Dan,2021-02-01,15:14,Technical Support,N,,187,
C1879,Greg,2021-02-01,14:32,Streaming,Y,Y,45,4
C1880,Greg,2021-02-01,15:43,Technical Support,Y,Y,78,4
C1881,Becky,2021-02-01,15:39,Streaming,Y,Y,16,5
C1882,Stewart,2021-02-01,15:20,Payment related,Y,N,87,3
C1883,Stewart,2021-02-01,16:28,Payment related,Y,Y,112,4
C1884,Diane,2021-02-01,14:47,Streaming,Y,Y,67,4
C1885,Becky,2021-02-01,13:59,Technical Support,N,,207,
C1886,Becky,2021-02-01,10:47,Technical Support,Y,Y,55,4
C1887,Becky,2021-02-01,16:09,Technical Support,Y,N,37,3
C1888,Martha,2021-02-01,17:13,Streaming,Y,Y,40,1
C1889,Greg,2021-02-01,12:19,Streaming,Y,Y,70,4
C1890,Jim,2021-02-01,16:31,Technical Support,Y,N,105,4
C1891,Joe,2021-02-01,11:15,Admin Support,Y,Y,54,4
C1892,Becky,2021-02-01,12:19,Payment related,Y,Y,58,5
C1893,Dan,2021-02-01,16:55,Technical Support,N,,158,
C1894,Becky,2021-02-01,08:23,Streaming,N,,238,
C1895,Stewart,2021-02-01,11:55,Payment related,N,,210,
C1896,Stewart,2021-02-01,15:35,Payment related,Y,Y,31,5
C1897,Diane,2021-02-01,15:36,Payment related,Y,N,46,4
C1898,Stewart,2021-02-01,13:01,Technical Support,Y,N,94,3
C1899,Greg,2021-02-02,13:38,Streaming,Y,Y,113,3
C1900,Jim,2021-02-02,10:54,Technical Support,Y,Y,60,5
C1901,Greg,2021-02-02,13:09,Contract related,Y,Y,83,3
C1902,Martha,2021-02-02,16:12,Technical Support,Y,N,82,5
C1903,Becky,2021-02-02,11:50,Technical Support,N,,151,
C1904,Dan,2021-02-02,11:13,Technical Support,Y,Y,68,2
C1905,Dan,2021-02-02,13:58,Technical Support,Y,Y,71,5
C1906,Joe,2021-02-02,10:17,Technical Support,Y,Y,35,4
C1907,Martha,2021-02-02,11:01,Streaming,Y,Y,33,3
C1908,Jim,2021-02-02,15:35,Payment related,Y,Y,56,4
C1909,Greg,2021-02-02,15:41,Technical Support,Y,Y,80,2
C1910,Joe,2021-02-02,15:08,Streaming,Y,Y,81,3
C1911,Stewart,2021-02-02,15:05,Contract related,Y,Y,111,2
C1912,Becky,2021-02-02,12:03,Payment related,Y,Y,120,2
C1913,Martha,2021-02-02,11:10,Admin Support,N,,179,
C1914,Jim,2021-02-02,11:41,Streaming,N,,178,
C1915,Diane,2021-02-02,13:02,Admin Support,N,,261,
C1916,Stewart,2021-02-02,10:20,Technical Support,Y,Y,80,5
C1917,Becky,2021-02-02,13:42,Payment related,Y,Y,41,3
C1918,Martha,2021-02-02,13:22,Payment related,Y,N,36,4
C1919,Greg,2021-02-02,10:00,Technical Support,Y,Y,40,5
C1920,Stewart,2021-02-02,11:12,Contract related,Y,Y,72,1
C1921,Becky,2021-02-02,14:41,Streaming,Y,Y,28,5
C1922,Greg,2021-02-02,16:12,Admin Support,Y,N,119,3
C1923,Diane,2021-02-02,13:41,Payment related,N,,182,
C1924,Greg,2021-02-02,11:01,Streaming,N,,260,
C1925,Becky,2021-02-02,12:31,Payment related,Y,Y,111,3
C1926,Greg,2021-02-02,13:35,Admin Support,Y,N,24,4
C1927,Jim,2021-02-02,16:54,Payment related,N,,185,
C1928,Joe,2021-02-02,17:19,Technical Support,Y,Y,21,4
C1929,Stewart,2021-02-02,14:27,Streaming,Y,Y,113,1
C1930,Greg,2021-02-02,10:09,Technical Support,N,,252,
C1931,Jim,2021-02-02,17:07,Contract related,N,,172,
C1932,Diane,2021-02-02,08:05,Technical Support,N,,238,
C1933,Jim,2021-02-02,14:17,Payment related,Y,N,34,3
C1934,Jim,2021-02-02,12:24,Streaming,Y,Y,37,5
C1935,Martha,2021-02-02,14:02,Contract related,N,,240,
C1936,Diane,2021-02-02,11:30,Admin Support,Y,Y,39,3
C1937,Jim,2021-02-02,13:00,Contract related,N,,205,
C1938,Joe,2021-02-02,14:44,Admin Support,Y,N,51,4
C1939,Joe,2021-02-02,14:29,Technical Support,Y,N,107,4
C1940,Stewart,2021-02-02,10:47,Technical Support,Y,Y,59,5
C1941,Joe,2021-02-02,10:43,Payment related,Y,N,26,4
C1942,Stewart,2021-02-02,16:21,Payment related,Y,Y,102,3
C1943,Dan,2021-02-02,09:32,Payment related,Y,N,35,5
C1944,Diane,2021-02-02,14:52,Admin Support,Y,N,29,5
C1945,Martha,2021-02-02,14:33,Payment related,Y,Y,36,5
C1946,Stewart,2021-02-02,15:50,Technical Support,Y,N,62,4
C1947,Becky,2021-02-02,12:42,Streaming,Y,Y,111,5
C1948,Joe,2021-02-02,11:41,Streaming,Y,N,106,1
C1949,Martha,2021-02-02,16:32,Technical Support,N,,238,
C1950,Becky,2021-02-02,17:15,Technical Support,Y,Y,119,3
C1951,Martha,2021-02-02,08:18,Streaming,N,,237,
C1952,Joe,2021-02-02,09:16,Contract related,Y,Y,66,1
C1953,Becky,2021-02-02,14:21,Technical Support,Y,Y,76,4
C1954,Joe,2021-02-02,14:43,Contract related,Y,Y,47,5
C1955,Martha,2021-02-02,16:24,Technical Support,Y,N,102,4
C1956,Joe,2021-02-02,08:02,Admin Support,Y,Y,26,2
C1957,Martha,2021-02-02,15:45,Technical Support,Y,Y,75,1
C1958,Joe,2021-02-02,11:49,Streaming,Y,Y,31,4
C1959,Joe,2021-02-02,15:01,Streaming,Y,Y,87,4
C1960,Jim,2021-02-02,17:41,Technical Support,Y,Y,37,5
C1961,Jim,2021-02-02,11:10,Technical Support,Y,Y,34,5
C1962,Joe,2021-02-02,09:30,Streaming,Y,N,98,5
C1963,Greg,2021-02-02,15:02,Streaming,Y,Y,78,3
C1964,Martha,2021-02-02,13:44,Streaming,Y,N,92,4
C1965,Becky,2021-02-02,13:23,Streaming,Y,Y,96,4
C1966,Greg,2021-02-02,12:02,Technical Support,Y,Y,26,3
C1967,Joe,2021-02-02,17:22,Technical Support,N,,266,
C1968,Martha,2021-02-02,17:08,Streaming,Y,Y,40,4
C1969,Greg,2021-02-02,17:23,Technical Support,N,,234,
C1970,Jim,2021-02-03,14:07,Streaming,Y,Y,104,4
C1971,Jim,2021-02-03,12:32,Streaming,Y,Y,16,3
C1972,Diane,2021-02-03,16:20,Contract related,Y,Y,75,4
C1973,Becky,2021-02-03,11:11,Payment related,Y,N,24,3
C1974,Dan,2021-02-03,10:32,Contract related,Y,Y,24,4
C1975,Becky,2021-02-03,11:48,Admin Support,Y,Y,48,4
C1976,Stewart,2021-02-03,15:02,Admin Support,Y,Y,62,4
C1977,Diane,2021-02-03,14:55,Payment related,Y,Y,116,4
C1978,Dan,2021-02-03,12:55,Streaming,Y,Y,24,4
C1979,Martha,2021-02-03,08:04,Payment related,Y,N,20,4
C1980,Stewart,2021-02-03,12:29,Technical Support,Y,Y,54,5
C1981,Becky,2021-02-03,13:31,Admin Support,N,,225,
C1982,Dan,2021-02-03,15:59,Technical Support,Y,Y,58,4
C1983,Greg,2021-02-03,14:04,Payment related,N,,261,
C1984,Diane,2021-02-03,11:32,Technical Support,N,,266,
C1985,Stewart,2021-02-03,11:12,Contract related,Y,Y,101,4
C1986,Diane,2021-02-03,11:27,Admin Support,N,,167,
C1987,Greg,2021-02-03,16:44,Streaming,Y,Y,85,3
C1988,Dan,2021-02-03,16:37,Streaming,Y,Y,46,3
C1989,Stewart,2021-02-03,16:53,Streaming,Y,Y,46,4
C1990,Joe,2021-02-03,15:59,Technical Support,Y,Y,47,2
C1991,Becky,2021-02-03,12:35,Streaming,Y,N,78,4
C1992,Greg,2021-02-03,17:37,Technical Support,Y,Y,69,4
C1993,Joe,2021-02-03,13:06,Technical Support,Y,Y,30,4
C1994,Jim,2021-02-03,16:03,Admin Support,Y,Y,49,2
C1995,Becky,2021-02-03,09:47,Streaming,N,,222,
C1996,Stewart,2021-02-03,09:07,Contract related,Y,Y,45,3
C1997,Greg,2021-02-03,14:36,Contract related,Y,Y,17,4
C1998,Dan,2021-02-03,11:14,Admin Support,N,,176,
C1999,Dan,2021-02-03,14:01,Streaming,Y,N,49,5
C2000,Becky,2021-02-03,10:15,Streaming,Y,Y,37,5
C2001,Diane,2021-02-03,11:00,Payment related,Y,N,64,4
C2002,Martha,2021-02-03,11:54,Technical Support,Y,Y,64,5
C2003,Greg,2021-02-03,15:01,Streaming,Y,Y,82,4
C2004,Becky,2021-02-03,08:32,Admin Support,Y,Y,105,2
C2005,Becky,2021-02-03,16:43,Streaming,Y,Y,60,4
C2006,Diane,2021-02-03,11:18,Technical Support,N,,153,
C2007,Diane,2021-02-03,15:36,Payment related,Y,Y,17,4
C2008,Jim,2021-02-03,12:24,Technical Support,Y,N,26,4
C2009,Stewart,2021-02-03,12:17,Contract related,Y,Y,43,5
C2010,Diane,2021-02-03,14:38,Admin Support,N,,196,
C2011,Martha,2021-02-03,09:14,Payment related,Y,Y,85,2
C2012,Greg,2021-02-03,09:59,Technical Support,Y,N,50,5
C2013,Greg,2021-02-03,10:26,Streaming,Y,N,94,2
