CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1383,Male,No,Yes,No,22,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.51,1501.84,Yes
CUST-1384,Female,No,No,No,69,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,No,Mailed check,67.17,4644.24,Yes
CUST-1385,Male,No,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,51.15,300.01,Yes
CUST-1386,Female,No,No,Yes,25,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),85.54,2170.85,No
CUST-1387,Female,No,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.6,785.63,No
CUST-1388,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.3,1876.99,No
CUST-1389,Male,No,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,83.88,886.76,Yes
CUST-1390,Female,No,Yes,No,25,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,87.33,2232.7,No
CUST-1391,Male,No,Yes,No,8,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),51.37,458.07,No
CUST-1392,Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,99.14,1424.12,Yes
CUST-1393,Male,No,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.59,306.21,Yes
CUST-1394,Female,No,No,No,17,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,69.28,1178.59,Yes
CUST-1395,Female,No,Yes,No,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),65.86,1340.43,No
CUST-1396,Female,No,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.72,260.43,Yes
CUST-1397,Female,No,No,Yes,71,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),93.43,6661.84,Yes
CUST-1398,Male,No,Yes,Yes,21,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),64.88,1385.35,Yes
CUST-1399,Female,No,No,No,9,No,No phone service,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),71.81,659.14,No
CUST-1400,Male,No,No,No,16,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.5,1559.87,No
CUST-1401,Male,No,No,No,58,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),60.74,3515.4,No
CUST-1402,Female,No,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,45.85,2079.13,No
CUST-1403,Male,No,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,76.59,2239.04,No
CUST-1404,Male,No,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.92,294.48,Yes
CUST-1405,Male,Yes,Yes,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.38,904.21,Yes
CUST-1406,Male,No,No,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),94.62,1974.62,Yes
CUST-1407,Male,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,82.22,70.22,No
CUST-1408,Female,No,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),68.61,2703.72,No
CUST-1409,Female,Yes,No,Yes,1,No,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),82.73,124.47,Yes
CUST-1410,Male,No,Yes,No,33,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,92.5,3096.84,Yes
CUST-1411,Female,No,No,Yes,5,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.56,312.87,No
CUST-1412,Female,No,Yes,No,13,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,44.52,601.96,No
CUST-1413,Female,No,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,54.93,456.26,No
CUST-1414,Female,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.95,1141.6,No
CUST-1415,Female,No,No,No,13,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,90.89,1195.62,No
CUST-1416,Male,Yes,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),75.16,762.17,No
CUST-1417,Female,Yes,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,72.19,759.73,Yes
CUST-1418,Male,No,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.62,856.53,No
CUST-1419,Male,Yes,No,No,11,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,51.77,618.58,Yes
CUST-1420,Female,No,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.67,612.2,No
CUST-1421,Male,No,Yes,Yes,46,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,One year,No,Mailed check,88.57,4058.46,No
CUST-1422,Male,No,Yes,No,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,66.32,2803.48,Yes
CUST-1423,Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),65.81,1988.07,No
CUST-1424,Male,No,No,No,25,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),43.84,1125.76,No
CUST-1425,Male,No,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),66.58,2433.51,No
CUST-1426,Male,No,No,Yes,22,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Bank transfer (automatic),66.48,1470.58,No
CUST-1427,Male,No,Yes,Yes,14,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,41.93,619.53,Yes
CUST-1428,Female,No,No,No,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.86,1913.01,No
CUST-1429,Female,Yes,No,Yes,6,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,61.77,384.75,Yes
CUST-1430,Female,No,No,No,7,No,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.34,592.2,No
CUST-1431,Female,No,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,One year,No,Electronic check,66.74,1561.09,No
CUST-1432,Male,No,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,95.8,5861.65,No
CUST-1433,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.39,833.73,No
CUST-1434,Male,No,No,No,10,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,62.38,606.68,No
CUST-1435,Male,No,Yes,No,23,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.5,1140.66,No
CUST-1436,Female,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.66,1641.45,No
CUST-1437,Male,No,No,Yes,47,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,72.83,3464.44,No
CUST-1438,Female,No,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),97.67,1411.29,Yes
CUST-1439,Male,Yes,Yes,No,15,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),50.23,755.72,No
CUST-1440,Female,No,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),75.26,2974.59,No
CUST-1441,Female,No,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.73,857.3,Yes
CUST-1442,Male,No,Yes,No,48,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),81.94,3963.72,No
CUST-1443,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,76.51,336.68,Yes
CUST-1444,Female,No,Yes,No,26,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Mailed check,70.39,1827.32,Yes
CUST-1445,Female,No,Yes,No,71,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,76.49,5426.95,No
CUST-1446,Female,No,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),84.78,1622.21,No
CUST-1447,Male,No,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.62,930.42,No
CUST-1448,Male,No,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,93.78,2855.85,No
CUST-1449,Female,No,No,Yes,16,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,66.33,1096.08,No
CUST-1450,Female,No,No,No,6,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,59.22,345.58,Yes
CUST-1451,Male,No,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.66,1406.47,No
CUST-1452,Female,No,No,No,37,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,91.67,3404.32,Yes
CUST-1453,Female,No,Yes,Yes,13,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,97.34,1310.04,No
CUST-1454,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,97.13,280.48,Yes
CUST-1455,Male,No,No,No,31,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,91.81,2890.35,No
CUST-1456,Male,No,No,Yes,13,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,95.82,1237.79,No
CUST-1457,Male,No,Yes,No,6,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),62.14,362.11,No
CUST-1458,Male,No,No,No,24,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.93,1927.79,Yes
CUST-1459,Male,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),67.27,2156.51,No
CUST-1460,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,89.04,4971.1,No
CUST-1461,Female,Yes,No,No,13,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,41.19,567.53,Yes
CUST-1462,Female,No,No,Yes,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),70.42,3276.3,No
CUST-1463,Female,Yes,Yes,No,8,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.25,826.48,Yes
CUST-1464,Male,No,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.37,620.66,No
CUST-1465,Female,No,Yes,Yes,49,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,65.83,3269.0,No
CUST-1466,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Electronic check,96.41,4050.02,No
CUST-1467,Male,No,No,No,7,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,66.13,482.63,Yes
CUST-1468,Male,No,No,No,18,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,73.09,1363.57,No
CUST-1469,Male,No,Yes,No,44,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,57.54,2545.58,Yes
CUST-1470,Female,No,Yes,Yes,22,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,66.5,1460.71,No
CUST-1471,Female,Yes,No,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.61,318.99,Yes
CUST-1472,Male,No,No,No,19,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),72.89,1390.39,No
CUST-1473,Female,No,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.08,446.99,No
CUST-1474,Female,No,No,No,58,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),88.64,5174.51,No
CUST-1475,Male,No,Yes,No,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,50.36,1904.05,No
CUST-1476,Female,No,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,89.38,1807.97,No
CUST-1477,Female,No,Yes,No,14,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.77,1224.83,No
CUST-1478,Male,No,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,68.41,1725.52,No
CUST-1479,Female,No,Yes,Yes,39,No,No phone service,DSL,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),55.25,2204.39,No
CUST-1480,Female,No,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),82.18,276.67,No
CUST-1481,Female,Yes,Yes,No,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.58,1245.71,No
CUST-1482,Male,No,No,No,16,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),70.82,1131.57,No
CUST-1483,Male,No,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,96.94,281.28,Yes
CUST-1484,Male,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,83.97,1253.0,Yes
CUST-1485,Female,No,No,No,20,No,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.05,1500.87,Yes
CUST-1486,Female,No,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),74.67,2271.75,No
CUST-1487,Male,Yes,Yes,No,16,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,65.89,1038.95,No
CUST-1488,Male,No,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.96,1939.02,No
CUST-1489,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.71,227.88,Yes
CUST-1490,Female,No,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,75.61,1994.6,No
CUST-1491,Male,No,Yes,No,33,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Credit card (automatic),68.69,2309.15,No
CUST-1492,Male,No,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),45.63,1846.87,No
CUST-1493,Male,No,No,No,24,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.71,2246.85,Yes
CUST-1494,Female,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.16,688.65,Yes
CUST-1495,Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),45.74,912.85,No
CUST-1496,Female,No,Yes,No,30,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,96.62,2910.07,No
CUST-1497,Male,No,Yes,No,16,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,94.73,1497.76,Yes
CUST-1498,Male,No,No,Yes,43,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,65.79,2820.12,No
CUST-1499,Female,No,Yes,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,45.8,913.95,No
CUST-1500,Female,No,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.1,272.27,Yes
CUST-1501,Female,No,Yes,No,2,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.13,77.61,Yes
CUST-1502,Female,No,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,43.41,2234.07,No
CUST-1503,Male,No,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,82.93,170.19,No
