Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C1266,Stewart,2021-03-06,15:02:00,Contract related,Y,N,64,3
C1267,Sarah,2021-02-18,11:54:00,Streaming,Y,Y,128,4
C1268,Sarah,2021-02-17,17:32:00,Technical Support,Y,N,77,4
C1269,Joe,2021-01-01,19:26:00,Payment related,Y,Y,105,5
C1270,Sarah,2021-01-22,20:27:00,Streaming,Y,N,59,4
C1271,Dan,2021-03-15,14:40:00,Admin Support,Y,Y,113,5
C1272,Greg,2021-01-30,11:51:00,Contract related,Y,Y,157,5
C1273,Dan,2021-01-21,19:13:00,Streaming,Y,Y,12,4
C1274,Sarah,2021-03-21,16:58:00,Streaming,N,N,,
C1275,Diane,2021-01-17,20:40:00,Payment related,Y,Y,71,4
C1276,Jim,2021-01-25,15:15:00,Payment related,Y,N,106,5
C1277,Martha,2021-01-11,19:40:00,Streaming,Y,N,36,2
C1278,Diane,2021-01-19,12:57:00,Admin Support,Y,Y,102,5
C1279,Sarah,2021-01-13,14:01:00,Admin Support,Y,Y,170,2
C1280,Jim,2021-02-10,15:28:00,Streaming,Y,Y,12,5
C1281,Jim,2021-02-13,20:30:00,Technical Support,N,N,,
C1282,Dan,2021-03-08,17:59:00,Technical Support,Y,Y,147,1
C1283,Dan,2021-02-16,11:13:00,Payment related,Y,Y,31,5
C1284,Stewart,2021-02-05,14:05:00,Admin Support,Y,Y,85,4
C1285,Martha,2021-03-07,19:59:00,Contract related,Y,Y,81,5
C1286,Sarah,2021-03-17,13:50:00,Contract related,Y,Y,120,5
C1287,Joe,2021-02-04,17:39:00,Streaming,Y,Y,61,4
C1288,Greg,2021-02-27,11:02:00,Contract related,N,N,,
C1289,Joe,2021-02-22,13:52:00,Admin Support,N,N,,
C1290,Diane,2021-01-04,11:51:00,Payment related,Y,N,101,3
C1291,Diane,2021-02-17,11:20:00,Admin Support,Y,Y,12,5
C1292,Diane,2021-03-14,17:57:00,Streaming,Y,Y,82,4
C1293,Martha,2021-03-13,12:38:00,Contract related,N,N,,
C1294,Stewart,2021-03-24,14:48:00,Admin Support,Y,N,60,3
C1295,Sarah,2021-01-06,20:26:00,Technical Support,Y,Y,163,4
C1296,Greg,2021-03-15,09:01:00,Technical Support,Y,N,11,5
C1297,Jim,2021-02-21,10:34:00,Payment related,N,N,,
C1298,Joe,2021-03-24,09:30:00,Admin Support,Y,N,87,3
C1299,Stewart,2021-01-11,15:20:00,Admin Support,Y,Y,86,5
C1300,Martha,2021-03-24,20:07:00,Streaming,N,N,,
C1301,Martha,2021-01-29,10:00:00,Technical Support,Y,N,121,3
C1302,Jim,2021-02-17,17:34:00,Payment related,N,N,,
C1303,Sarah,2021-01-06,11:19:00,Payment related,Y,Y,166,5
C1304,Sarah,2021-03-31,11:08:00,Admin Support,Y,Y,91,5
C1305,Joe,2021-03-27,11:33:00,Admin Support,Y,Y,135,5
C1306,Diane,2021-01-29,10:49:00,Technical Support,Y,Y,152,5
C1307,Sarah,2021-03-30,10:31:00,Technical Support,Y,Y,65,4
C1308,Joe,2021-03-04,11:13:00,Payment related,N,N,,
C1309,Sarah,2021-02-28,16:54:00,Admin Support,Y,N,66,5
C1310,Greg,2021-03-21,14:49:00,Contract related,Y,Y,118,3
C1311,Martha,2021-03-24,11:29:00,Technical Support,N,N,,
C1312,Greg,2021-01-03,19:11:00,Streaming,Y,Y,145,4
C1313,Jim,2021-03-12,10:27:00,Admin Support,Y,Y,120,4
C1314,Diane,2021-02-04,13:03:00,Admin Support,Y,N,118,3
C1315,Diane,2021-01-23,15:33:00,Streaming,Y,Y,37,5
C1316,Greg,2021-01-29,11:57:00,Technical Support,Y,Y,26,4
C1317,Dan,2021-03-21,16:25:00,Technical Support,Y,Y,78,4
C1318,Stewart,2021-02-14,15:45:00,Payment related,Y,N,34,3
C1319,Dan,2021-03-30,12:20:00,Streaming,Y,Y,95,5
C1320,Jim,2021-03-27,14:21:00,Contract related,Y,N,29,3
C1321,Jim,2021-02-15,20:37:00,Contract related,Y,N,130,2
C1322,Martha,2021-03-29,20:53:00,Payment related,Y,Y,47,5
C1323,Joe,2021-02-12,14:47:00,Admin Support,Y,Y,179,4
C1324,Stewart,2021-01-02,18:19:00,Streaming,Y,N,179,5
C1325,Dan,2021-02-04,16:46:00,Payment related,Y,Y,115,5
C1326,Martha,2021-03-05,09:36:00,Technical Support,Y,N,102,3
C1327,Stewart,2021-02-18,16:17:00,Contract related,N,N,,
C1328,Greg,2021-01-23,12:43:00,Payment related,Y,Y,160,4
C1329,Stewart,2021-01-25,10:33:00,Contract related,Y,N,41,4
C1330,Greg,2021-02-14,12:00:00,Contract related,Y,Y,129,5
C1331,Jim,2021-03-13,16:19:00,Technical Support,Y,Y,85,1
C1332,Jim,2021-02-06,18:07:00,Streaming,Y,Y,120,4
C1333,Dan,2021-02-02,11:56:00,Streaming,Y,N,180,5
C1334,Jim,2021-02-04,11:46:00,Admin Support,Y,Y,30,4
C1335,Greg,2021-02-15,12:43:00,Contract related,Y,Y,35,5
C1336,Diane,2021-02-09,11:27:00,Payment related,Y,Y,158,3
C1337,Stewart,2021-01-18,14:12:00,Contract related,Y,Y,155,5
C1338,Martha,2021-01-24,13:56:00,Technical Support,N,N,,
C1339,Sarah,2021-03-09,14:20:00,Admin Support,Y,Y,101,4
C1340,Dan,2021-02-23,20:29:00,Contract related,Y,Y,117,2
C1341,Greg,2021-02-08,17:37:00,Streaming,Y,Y,149,5
C1342,Jim,2021-02-20,11:42:00,Streaming,Y,N,142,4
C1343,Joe,2021-01-08,12:41:00,Streaming,Y,Y,84,4
C1344,Stewart,2021-01-16,17:43:00,Technical Support,Y,Y,62,4
C1345,Greg,2021-01-29,19:40:00,Payment related,N,N,,
C1346,Martha,2021-01-01,17:39:00,Contract related,Y,Y,10,3
C1347,Martha,2021-01-13,12:06:00,Payment related,Y,N,123,4
C1348,Greg,2021-02-21,14:11:00,Contract related,N,N,,
C1349,Dan,2021-03-29,14:42:00,Technical Support,Y,Y,172,1
C1350,Martha,2021-01-22,14:44:00,Contract related,Y,Y,84,4
C1351,Sarah,2021-03-05,13:17:00,Technical Support,Y,Y,37,4
C1352,Stewart,2021-01-04,12:07:00,Streaming,Y,Y,87,1
C1353,Stewart,2021-02-15,20:29:00,Payment related,N,N,,
C1354,Sarah,2021-01-02,20:22:00,Contract related,Y,N,63,4
C1355,Dan,2021-01-09,11:09:00,Payment related,Y,Y,96,4
C1356,Stewart,2021-03-26,13:25:00,Contract related,Y,N,133,4
C1357,Greg,2021-03-26,11:45:00,Technical Support,N,N,,
C1358,Jim,2021-03-31,13:37:00,Technical Support,Y,Y,113,2
C1359,Diane,2021-01-30,11:06:00,Streaming,Y,Y,92,5
C1360,Greg,2021-01-23,16:24:00,Streaming,Y,Y,26,2
C1361,Dan,2021-01-05,18:04:00,Payment related,Y,Y,171,5
C1362,Greg,2021-01-14,16:24:00,Admin Support,Y,Y,152,3
C1363,Diane,2021-02-26,16:14:00,Streaming,Y,Y,145,5
C1364,Joe,2021-03-16,09:42:00,Admin Support,Y,Y,45,5
C1365,Diane,2021-03-14,15:04:00,Technical Support,Y,Y,174,4
C1366,Martha,2021-03-15,18:32:00,Admin Support,Y,Y,153,5
C1367,Martha,2021-02-24,15:55:00,Admin Support,Y,Y,142,4
C1368,Greg,2021-01-30,10:34:00,Admin Support,Y,Y,84,5
C1369,Greg,2021-02-15,10:55:00,Admin Support,Y,Y,146,4
C1370,Stewart,2021-03-21,10:44:00,Payment related,N,N,,
C1371,Joe,2021-03-25,09:21:00,Streaming,Y,Y,25,3
C1372,Jim,2021-01-31,14:51:00,Payment related,N,N,,
C1373,Dan,2021-01-10,19:38:00,Payment related,Y,N,151,4
C1374,Diane,2021-01-06,11:31:00,Streaming,Y,Y,120,4
C1375,Sarah,2021-01-08,09:50:00,Streaming,N,N,,
C1376,Dan,2021-03-12,14:24:00,Streaming,Y,Y,120,5
C1377,Joe,2021-02-26,11:39:00,Payment related,N,N,,
C1378,Sarah,2021-01-25,13:58:00,Contract related,Y,Y,160,1
C1379,Dan,2021-03-14,10:51:00,Admin Support,Y,Y,24,2
C1380,Dan,2021-01-24,12:20:00,Contract related,Y,Y,72,5
C1381,Joe,2021-02-20,14:07:00,Technical Support,Y,Y,149,3
C1382,Greg,2021-02-26,16:23:00,Payment related,Y,Y,177,3
C1383,Martha,2021-03-31,15:06:00,Technical Support,Y,N,169,4
C1384,Dan,2021-01-18,18:33:00,Streaming,Y,N,63,2
C1385,Jim,2021-01-31,16:41:00,Payment related,Y,N,15,4
C1386,Martha,2021-02-05,15:19:00,Streaming,N,N,,
C1387,Diane,2021-02-05,18:24:00,Technical Support,Y,N,108,4
C1388,Joe,2021-02-18,12:27:00,Streaming,Y,Y,18,4
C1389,Greg,2021-03-19,17:21:00,Contract related,N,N,,
C1390,Jim,2021-01-28,17:21:00,Streaming,Y,Y,119,5
C1391,Greg,2021-03-12,13:46:00,Contract related,N,N,,
C1392,Stewart,2021-03-01,14:46:00,Technical Support,Y,Y,51,5
C1393,Greg,2021-01-17,19:17:00,Payment related,Y,N,31,5
C1394,Jim,2021-03-15,13:39:00,Streaming,Y,Y,74,5
C1395,Dan,2021-02-09,15:20:00,Admin Support,N,N,,
C1396,Diane,2021-03-01,09:00:00,Admin Support,Y,N,132,4
C1397,Stewart,2021-01-08,15:05:00,Technical Support,Y,Y,90,5
C1398,Dan,2021-02-03,17:17:00,Contract related,Y,Y,68,4
C1399,Joe,2021-03-25,10:07:00,Streaming,Y,Y,139,5
C1400,Greg,2021-03-12,16:03:00,Payment related,N,N,,
C1401,Jim,2021-01-03,16:54:00,Contract related,N,N,,
C1402,Joe,2021-01-31,13:04:00,Contract related,Y,Y,29,3
C1403,Joe,2021-02-17,18:43:00,Contract related,Y,Y,82,3
C1404,Joe,2021-02-16,13:26:00,Admin Support,N,N,,
C1405,Jim,2021-02-07,15:10:00,Streaming,Y,Y,48,5
C1406,Joe,2021-03-19,12:20:00,Technical Support,Y,N,140,5
C1407,Martha,2021-02-18,18:02:00,Technical Support,Y,Y,176,2
C1408,Jim,2021-03-14,14:36:00,Contract related,Y,N,147,5
C1409,Diane,2021-03-02,16:33:00,Payment related,Y,Y,157,4
C1410,Stewart,2021-02-01,17:23:00,Admin Support,Y,Y,39,5
C1411,Diane,2021-02-16,10:35:00,Admin Support,Y,N,177,4
C1412,Dan,2021-02-23,12:52:00,Contract related,N,N,,
C1413,Greg,2021-02-01,17:26:00,Payment related,Y,Y,165,3
C1414,Diane,2021-02-10,11:26:00,Technical Support,Y,N,157,4
C1415,Dan,2021-02-28,09:07:00,Streaming,Y,N,130,5
C1416,Dan,2021-02-25,09:10:00,Contract related,N,N,,
C1417,Greg,2021-03-09,19:57:00,Streaming,Y,Y,152,3
C1418,Jim,2021-02-13,19:57:00,Streaming,Y,Y,37,5
C1419,Stewart,2021-02-15,19:58:00,Technical Support,Y,Y,121,4
C1420,Martha,2021-01-24,16:37:00,Technical Support,N,N,,
C1421,Greg,2021-01-01,15:23:00,Streaming,Y,Y,92,4
C1422,Sarah,2021-01-30,13:21:00,Payment related,Y,Y,144,4
C1423,Greg,2021-02-11,13:48:00,Contract related,Y,Y,63,4
C1424,Diane,2021-03-20,13:22:00,Technical Support,Y,Y,80,4
C1425,Martha,2021-02-06,19:16:00,Technical Support,N,N,,
C1426,Jim,2021-03-27,12:06:00,Contract related,Y,N,53,1
C1427,Sarah,2021-03-10,17:00:00,Admin Support,Y,N,104,3
C1428,Sarah,2021-03-08,11:29:00,Admin Support,Y,Y,40,4
C1429,Martha,2021-02-03,10:08:00,Payment related,N,N,,
C1430,Stewart,2021-01-11,17:14:00,Contract related,Y,Y,139,4
C1431,Joe,2021-03-28,17:45:00,Technical Support,Y,N,19,4
C1432,Dan,2021-03-13,16:56:00,Contract related,Y,N,170,1
C1433,Dan,2021-02-18,18:14:00,Admin Support,Y,Y,48,4
C1434,Diane,2021-02-06,11:40:00,Streaming,N,N,,
C1435,Greg,2021-02-25,10:35:00,Contract related,Y,Y,19,4
C1436,Greg,2021-02-18,15:15:00,Technical Support,Y,Y,178,5
C1437,Greg,2021-02-07,16:31:00,Streaming,Y,Y,101,4
C1438,Greg,2021-01-29,11:56:00,Admin Support,N,N,,
C1439,Joe,2021-02-27,13:42:00,Admin Support,Y,Y,91,4
C1440,Stewart,2021-01-17,17:30:00,Contract related,N,N,,
C1441,Joe,2021-02-22,16:01:00,Payment related,Y,Y,114,2
C1442,Greg,2021-03-28,13:25:00,Admin Support,Y,Y,76,5
C1443,Dan,2021-01-29,13:52:00,Contract related,Y,Y,66,4
C1444,Joe,2021-01-27,17:07:00,Technical Support,N,N,,
C1445,Martha,2021-03-19,15:46:00,Streaming,Y,Y,95,5
C1446,Diane,2021-03-08,12:34:00,Payment related,Y,Y,147,4
C1447,Jim,2021-01-21,19:21:00,Streaming,Y,Y,73,5
C1448,Diane,2021-03-09,11:25:00,Technical Support,Y,Y,82,4
C1449,Sarah,2021-01-05,12:07:00,Admin Support,N,N,,
C1450,Sarah,2021-01-17,17:56:00,Streaming,Y,Y,28,4
C1451,Diane,2021-01-02,17:34:00,Contract related,Y,Y,160,5
C1452,Martha,2021-02-09,17:27:00,Payment related,Y,Y,80,4
C1453,Stewart,2021-03-25,15:24:00,Payment related,Y,Y,114,4
C1454,Martha,2021-03-31,15:15:00,Admin Support,Y,N,110,5
C1455,Martha,2021-01-29,15:01:00,Payment related,Y,Y,104,4
C1456,Martha,2021-02-12,11:40:00,Contract related,N,N,,
C1457,Stewart,2021-01-22,12:31:00,Contract related,Y,Y,113,4
C1458,Dan,2021-03-14,17:03:00,Streaming,Y,Y,89,5
C1459,Stewart,2021-02-11,16:38:00,Contract related,Y,Y,63,5
C1460,Martha,2021-03-05,13:41:00,Streaming,Y,Y,133,4
C1461,Dan,2021-02-24,16:24:00,Technical Support,Y,Y,143,5
C1462,Stewart,2021-02-26,18:07:00,Technical Support,Y,Y,53,4
C1463,Greg,2021-03-12,14:00:00,Contract related,Y,Y,85,5
C1464,Diane,2021-02-11,15:23:00,Contract related,Y,Y,84,4
C1465,Dan,2021-02-17,14:16:00,Technical Support,Y,Y,94,5
C1466,Jim,2021-03-09,16:30:00,Payment related,Y,Y,48,4
C1467,Stewart,2021-03-31,12:44:00,Contract related,Y,Y,34,2
C1468,Diane,2021-01-21,10:40:00,Payment related,Y,Y,170,1
C1469,Sarah,2021-02-06,18:55:00,Payment related,Y,Y,104,4
C1470,Greg,2021-03-13,15:42:00,Technical Support,Y,Y,36,5
C1471,Greg,2021-02-03,15:08:00,Contract related,Y,Y,108,4
C1472,Dan,2021-03-27,19:13:00,Technical Support,Y,N,65,2
C1473,Stewart,2021-01-22,14:00:00,Admin Support,Y,N,23,3
C1474,Sarah,2021-03-27,14:19:00,Admin Support,Y,Y,153,4
C1475,Dan,2021-02-15,13:33:00,Payment related,Y,Y,164,5
C1476,Sarah,2021-01-19,18:35:00,Payment related,Y,Y,74,5
C1477,Joe,2021-01-23,09:23:00,Admin Support,N,N,,
C1478,Diane,2021-01-28,15:56:00,Admin Support,N,N,,
C1479,Diane,2021-02-17,11:47:00,Admin Support,N,N,,
C1480,Jim,2021-02-16,14:00:00,Contract related,Y,Y,104,5
C1481,Jim,2021-02-04,09:17:00,Contract related,Y,Y,74,3
C1482,Stewart,2021-01-04,18:59:00,Contract related,Y,Y,126,4
C1483,Dan,2021-01-14,10:01:00,Streaming,Y,Y,55,5
C1484,Greg,2021-02-23,18:07:00,Technical Support,Y,Y,25,4
C1485,Dan,2021-03-25,15:01:00,Contract related,Y,Y,91,5
C1486,Dan,2021-02-16,14:42:00,Payment related,Y,N,25,2
C1487,Jim,2021-01-11,11:02:00,Payment related,Y,Y,139,4
C1488,Stewart,2021-02-05,15:07:00,Streaming,Y,Y,32,4
C1489,Jim,2021-01-15,19:11:00,Technical Support,Y,Y,161,4
C1490,Diane,2021-01-02,12:23:00,Technical Support,Y,N,73,4
C1491,Diane,2021-02-09,10:45:00,Technical Support,Y,Y,154,4
C1492,Greg,2021-02-04,18:11:00,Admin Support,N,N,,
C1493,Dan,2021-02-03,10:22:00,Streaming,Y,Y,174,4
C1494,Greg,2021-03-16,13:34:00,Technical Support,Y,N,121,4
C1495,Diane,2021-02-13,16:32:00,Payment related,Y,N,78,2
C1496,Dan,2021-01-28,14:02:00,Admin Support,N,N,,
C1497,Joe,2021-01-18,14:20:00,Streaming,Y,Y,160,5
C1498,Martha,2021-03-22,13:57:00,Technical Support,Y,Y,95,4
C1499,Stewart,2021-02-15,13:29:00,Contract related,Y,N,122,5
C1500,Joe,2021-03-15,16:46:00,Admin Support,Y,N,74,5
C1501,Diane,2021-03-28,13:02:00,Contract related,N,N,,
C1502,Dan,2021-01-14,14:49:00,Payment related,Y,Y,161,1
C1503,Joe,2021-03-18,20:33:00,Streaming,Y,N,45,2
C1504,Jim,2021-01-12,13:49:00,Technical Support,Y,Y,111,3
C1505,Diane,2021-01-26,18:19:00,Technical Support,Y,Y,62,4
C1506,Sarah,2021-03-29,15:49:00,Technical Support,Y,Y,98,2
C1507,Joe,2021-03-02,16:53:00,Technical Support,Y,Y,34,4
C1508,Martha,2021-02-21,17:57:00,Payment related,Y,Y,118,4
C1509,Joe,2021-03-04,16:37:00,Payment related,Y,N,55,5
C1510,Dan,2021-02-13,14:00:00,Admin Support,Y,N,29,4
C1511,Dan,2021-01-25,10:19:00,Payment related,Y,Y,177,3
C1512,Sarah,2021-02-09,13:52:00,Contract related,Y,Y,117,3
C1513,Jim,2021-01-14,14:05:00,Technical Support,Y,N,177,5
C1514,Sarah,2021-02-10,11:32:00,Admin Support,Y,Y,134,4
C1515,Stewart,2021-01-07,13:16:00,Payment related,Y,Y,125,4
C1516,Martha,2021-03-10,20:07:00,Technical Support,Y,N,146,5
C1517,Stewart,2021-01-01,13:59:00,Admin Support,Y,Y,141,5
C1518,Joe,2021-01-07,14:02:00,Payment related,Y,Y,103,2
C1519,Joe,2021-02-24,13:18:00,Admin Support,Y,Y,78,3
C1520,Sarah,2021-01-03,14:19:00,Technical Support,Y,Y,101,5
C1521,Greg,2021-01-23,10:06:00,Payment related,Y,Y,136,4
C1522,Stewart,2021-02-28,16:15:00,Streaming,N,N,,
C1523,Martha,2021-01-10,13:02:00,Admin Support,Y,N,173,5
C1524,Jim,2021-03-07,20:05:00,Technical Support,Y,Y,87,4
C1525,Sarah,2021-02-02,16:47:00,Streaming,N,N,,
C1526,Jim,2021-01-25,15:19:00,Payment related,Y,Y,72,5
C1527,Greg,2021-03-15,14:48:00,Technical Support,N,N,,
C1528,Sarah,2021-02-05,14:02:00,Technical Support,Y,N,82,3
C1529,Joe,2021-01-03,17:42:00,Streaming,Y,Y,163,5
C1530,Stewart,2021-01-29,12:45:00,Contract related,Y,Y,83,5
C1531,Joe,2021-02-23,15:21:00,Payment related,Y,Y,152,1
C1532,Dan,2021-02-14,18:09:00,Admin Support,Y,N,63,4
C1533,Martha,2021-02-02,13:42:00,Admin Support,N,N,,
C1534,Joe,2021-03-13,20:05:00,Admin Support,Y,N,104,4
C1535,Sarah,2021-03-28,14:09:00,Streaming,Y,Y,100,4
C1536,Sarah,2021-02-06,15:31:00,Contract related,N,N,,
C1537,Greg,2021-01-17,13:54:00,Technical Support,Y,Y,64,5
C1538,Sarah,2021-01-21,17:47:00,Payment related,N,N,,
C1539,Joe,2021-01-28,14:38:00,Contract related,Y,N,171,2
C1540,Stewart,2021-03-10,15:14:00,Admin Support,N,N,,
C1541,Joe,2021-02-06,18:28:00,Admin Support,Y,N,112,4
C1542,Sarah,2021-03-25,11:58:00,Technical Support,Y,Y,117,5
C1543,Sarah,2021-03-23,09:14:00,Streaming,Y,Y,30,4
C1544,Jim,2021-02-11,15:10:00,Contract related,Y,Y,33,5
C1545,Dan,2021-03-25,13:32:00,Admin Support,N,N,,
C1546,Greg,2021-02-17,16:15:00,Streaming,Y,N,61,4
C1547,Dan,2021-01-04,12:29:00,Admin Support,Y,Y,123,5
C1548,Martha,2021-03-06,16:51:00,Streaming,Y,Y,50,3
C1549,Stewart,2021-01-05,16:26:00,Admin Support,N,N,,
C1550,Martha,2021-01-10,17:16:00,Contract related,N,N,,
C1551,Sarah,2021-03-24,20:45:00,Streaming,Y,Y,25,4
C1552,Martha,2021-02-16,13:59:00,Technical Support,Y,Y,119,5
C1553,Joe,2021-02-03,17:37:00,Technical Support,Y,Y,53,4
C1554,Stewart,2021-02-01,17:13:00,Technical Support,Y,Y,28,4
C1555,Jim,2021-02-03,13:44:00,Technical Support,Y,N,76,4
C1556,Greg,2021-01-19,14:01:00,Technical Support,Y,Y,102,5
C1557,Dan,2021-03-14,15:30:00,Technical Support,Y,Y,49,5
C1558,Dan,2021-03-19,13:24:00,Contract related,Y,Y,64,4
C1559,Dan,2021-01-02,12:46:00,Payment related,Y,N,142,4
C1560,Stewart,2021-03-24,11:54:00,Technical Support,Y,Y,106,5
C1561,Jim,2021-03-09,14:30:00,Streaming,N,N,,
C1562,Joe,2021-02-13,12:13:00,Admin Support,Y,Y,40,4
C1563,Diane,2021-02-28,15:40:00,Technical Support,N,N,,
C1564,Martha,2021-02-16,16:25:00,Streaming,Y,N,139,2
C1565,Diane,2021-02-27,15:15:00,Technical Support,Y,N,56,5
C1566,Diane,2021-03-30,16:11:00,Streaming,Y,Y,151,3
C1567,Martha,2021-01-17,14:03:00,Contract related,Y,Y,158,4
C1568,Diane,2021-01-07,13:40:00,Streaming,Y,Y,123,2
C1569,Martha,2021-03-11,15:38:00,Admin Support,Y,Y,158,4
C1570,Sarah,2021-03-24,12:51:00,Contract related,Y,N,10,3
C1571,Greg,2021-02-04,14:11:00,Payment related,Y,Y,82,5
C1572,Dan,2021-03-10,12:17:00,Admin Support,Y,Y,170,4
C1573,Greg,2021-01-01,13:32:00,Streaming,Y,Y,26,5
C1574,Diane,2021-02-26,13:43:00,Payment related,Y,Y,37,5
C1575,Diane,2021-03-06,13:49:00,Contract related,Y,Y,86,5
C1576,Dan,2021-03-28,11:10:00,Payment related,Y,Y,53,5
C1577,Greg,2021-03-08,20:41:00,Admin Support,Y,Y,78,3
C1578,Sarah,2021-02-08,13:19:00,Contract related,Y,Y,90,4
C1579,Dan,2021-02-20,17:00:00,Admin Support,Y,Y,114,4
C1580,Joe,2021-02-05,09:45:00,Streaming,Y,Y,75,4
C1581,Stewart,2021-02-11,14:24:00,Payment related,Y,Y,61,5
C1582,Jim,2021-01-14,10:10:00,Admin Support,Y,Y,161,4
C1583,Jim,2021-03-30,20:45:00,Streaming,Y,Y,165,4
C1584,Dan,2021-01-08,16:17:00,Streaming,Y,Y,82,2
C1585,Diane,2021-02-11,20:46:00,Contract related,Y,Y,48,4
C1586,Greg,2021-01-12,14:20:00,Streaming,Y,N,76,4
C1587,Joe,2021-01-18,17:04:00,Payment related,N,N,,
C1588,Diane,2021-02-27,17:13:00,Payment related,Y,Y,127,4
C1589,Stewart,2021-02-02,15:59:00,Streaming,Y,Y,115,4
C1590,Joe,2021-03-09,10:32:00,Contract related,Y,Y,18,5
C1591,Martha,2021-03-04,12:21:00,Contract related,Y,N,154,2
C1592,Stewart,2021-01-21,17:54:00,Contract related,N,N,,
C1593,Dan,2021-03-25,20:48:00,Payment related,Y,Y,80,4
C1594,Sarah,2021-01-10,12:36:00,Contract related,Y,Y,120,5
C1595,Greg,2021-02-07,09:53:00,Technical Support,Y,Y,92,4
C1596,Joe,2021-03-16,16:20:00,Contract related,Y,Y,61,5
C1597,Jim,2021-01-20,12:09:00,Technical Support,Y,Y,16,4
C1598,Diane,2021-03-11,13:04:00,Payment related,Y,Y,68,4
C1599,Stewart,2021-01-21,14:17:00,Streaming,Y,N,100,1
C1600,Stewart,2021-02-18,09:55:00,Admin Support,Y,N,107,1
C1601,Martha,2021-01-26,12:24:00,Technical Support,Y,Y,54,4
C1602,Diane,2021-01-27,11:31:00,Streaming,Y,Y,91,4
C1603,Sarah,2021-03-06,13:16:00,Admin Support,Y,N,14,1
C1604,Sarah,2021-01-13,13:19:00,Payment related,N,N,,
C1605,Greg,2021-01-30,20:05:00,Payment related,Y,N,130,1
C1606,Stewart,2021-01-06,11:15:00,Streaming,Y,Y,142,3
C1607,Greg,2021-01-08,15:13:00,Payment related,N,N,,
C1608,Dan,2021-03-21,14:10:00,Payment related,Y,Y,142,5
C1609,Greg,2021-01-15,17:01:00,Contract related,Y,Y,170,4
C1610,Dan,2021-02-11,09:01:00,Admin Support,Y,N,18,5
C1611,Joe,2021-01-06,15:48:00,Technical Support,Y,Y,50,2
C1612,Stewart,2021-01-12,14:04:00,Technical Support,Y,Y,116,5
C1613,Joe,2021-03-19,17:00:00,Contract related,Y,Y,75,2
C1614,Diane,2021-03-27,16:30:00,Contract related,Y,N,156,3
C1615,Greg,2021-01-17,17:09:00,Contract related,Y,Y,34,5
C1616,Stewart,2021-01-14,12:16:00,Contract related,Y,Y,94,5
C1617,Dan,2021-03-08,14:56:00,Contract related,Y,N,93,4
C1618,Jim,2021-01-05,17:51:00,Technical Support,Y,Y,60,5
C1619,Stewart,2021-03-23,09:50:00,Payment related,Y,Y,12,4
C1620,Sarah,2021-01-25,15:52:00,Admin Support,N,N,,
C1621,Joe,2021-01-28,14:16:00,Payment related,Y,Y,81,4
C1622,Stewart,2021-01-24,12:51:00,Streaming,N,N,,
C1623,Jim,2021-03-27,18:48:00,Contract related,Y,Y,103,4
C1624,Martha,2021-01-17,10:29:00,Contract related,N,N,,
C1625,Dan,2021-02-07,11:22:00,Admin Support,Y,Y,31,5
C1626,Joe,2021-03-07,12:53:00,Contract related,Y,N,60,5
C1627,Jim,2021-03-18,17:36:00,Contract related,N,N,,
C1628,Dan,2021-02-16,15:44:00,Payment related,N,N,,
C1629,Dan,2021-01-21,11:10:00,Contract related,Y,N,67,5
C1630,Sarah,2021-03-20,14:12:00,Admin Support,Y,N,112,4
C1631,Jim,2021-03-01,13:46:00,Streaming,N,N,,
C1632,Martha,2021-02-02,16:42:00,Streaming,Y,N,166,4
C1633,Diane,2021-02-22,11:30:00,Admin Support,N,N,,
C1634,Greg,2021-01-21,16:25:00,Technical Support,Y,Y,99,2
C1635,Greg,2021-02-21,11:47:00,Payment related,Y,Y,62,4
C1636,Diane,2021-01-02,15:33:00,Admin Support,Y,Y,170,4
C1637,Joe,2021-02-08,18:34:00,Payment related,Y,Y,28,5
C1638,Stewart,2021-01-06,13:57:00,Payment related,Y,Y,119,4
C1639,Joe,2021-01-29,14:05:00,Technical Support,N,N,,
C1640,Sarah,2021-03-27,14:44:00,Streaming,N,N,,
C1641,Joe,2021-03-23,11:49:00,Admin Support,Y,Y,80,5
C1642,Stewart,2021-03-27,18:22:00,Technical Support,Y,Y,134,3
C1643,Sarah,2021-03-17,14:17:00,Contract related,Y,N,134,4
C1644,Martha,2021-03-08,18:42:00,Contract related,Y,Y,161,5
C1645,Sarah,2021-01-13,11:48:00,Streaming,Y,Y,164,4
C1646,Jim,2021-02-14,16:28:00,Admin Support,N,N,,
C1647,Joe,2021-03-22,17:27:00,Streaming,Y,Y,155,3
C1648,Joe,2021-02-07,19:51:00,Payment related,Y,Y,74,4
C1649,Dan,2021-02-01,12:50:00,Technical Support,Y,Y,172,3
C1650,Dan,2021-03-13,17:35:00,Admin Support,Y,N,99,5
C1651,Greg,2021-01-12,13:39:00,Streaming,Y,N,68,4
C1652,Stewart,2021-01-12,16:20:00,Payment related,Y,Y,107,3
C1653,Martha,2021-02-13,17:57:00,Technical Support,Y,Y,53,4
C1654,Sarah,2021-03-16,13:32:00,Contract related,Y,Y,153,4
C1655,Greg,2021-03-31,10:05:00,Technical Support,Y,Y,179,4
