CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Contract,PaperlessBilling2,PaymentMethod,MonthlyCharges,TotalCharges,Churned
CUST-2402,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,95.38,2988.43,Yes
CUST-2403,Female,0,No,No,11,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),38.77,424.46,No
CUST-2404,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),89.12,274.52,Yes
CUST-2405,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Two year,Yes,Electronic check,29.77,659.68,No
CUST-2406,Female,0,No,No,70,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.5,7060.62,Yes
CUST-2407,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,112.26,2468.96,No
CUST-2408,Female,0,Yes,No,15,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,52.98,825.1,Yes
CUST-2409,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,No,Two year,Yes,Electronic check,46.51,1646.07,No
CUST-2410,Female,0,Yes,No,70,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.65,7608.26,No
CUST-2411,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,20.86,761.72,No
CUST-2412,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,93.3,1636.0,No
CUST-2413,Male,0,No,Yes,60,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),44.67,2672.54,Yes
CUST-2414,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,105.97,203.08,No
CUST-2415,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,78.16,4633.96,No
CUST-2416,Male,0,Yes,No,62,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,111.83,6940.19,No
CUST-2417,Female,0,No,No,3,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,19.27,59.85,No
CUST-2418,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,32.56,943.78,No
CUST-2419,Female,0,Yes,Yes,56,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),36.17,2020.16,No
CUST-2420,Female,0,No,Yes,59,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.87,3543.26,Yes
CUST-2421,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.75,4643.31,No
CUST-2422,Female,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),49.75,1945.6,No
CUST-2423,Male,1,Yes,No,54,No,Yes,DSL,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.4,3272.02,Yes
CUST-2424,Male,0,No,No,43,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,49.65,2116.91,No
CUST-2425,Male,1,Yes,No,13,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.71,589.74,No
CUST-2426,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.38,1178.09,Yes
CUST-2427,Female,0,Yes,No,13,No,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),64.1,840.52,No
CUST-2428,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),117.75,837.74,Yes
CUST-2429,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),21.46,448.63,No
CUST-2430,Female,0,No,No,36,Yes,Yes,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),63.51,2193.35,No
CUST-2431,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,73.21,5310.85,Yes
CUST-2432,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.53,454.44,Yes
CUST-2433,Female,0,No,No,50,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.45,3658.31,Yes
CUST-2434,Male,0,Yes,No,6,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,67.68,413.73,Yes
CUST-2435,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Yes,One year,No,Electronic check,21.48,333.16,Yes
CUST-2436,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,103.58,3061.23,Yes
CUST-2437,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),101.58,3347.77,Yes
CUST-2438,Male,0,Yes,No,42,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),29.17,1210.62,Yes
CUST-2439,Female,0,No,No,52,Yes,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,42.77,2211.81,No
CUST-2440,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,63.81,1045.26,No
CUST-2441,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,One year,No,Electronic check,71.0,1223.68,No
CUST-2442,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),50.11,727.21,No
CUST-2443,Male,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),31.54,1775.42,No
CUST-2444,Male,0,No,No,32,Yes,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,113.97,3668.47,No
CUST-2445,Female,0,Yes,Yes,39,No,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,57.81,2226.28,No
CUST-2446,Female,0,Yes,No,23,Yes,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,39.15,923.49,No
CUST-2447,Female,0,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,63.43,61.47,Yes
CUST-2448,Male,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),86.22,1958.9,No
CUST-2449,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,31.21,2130.86,No
CUST-2450,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,108.09,5152.74,No
CUST-2451,Male,0,Yes,No,61,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.03,5522.88,Yes
CUST-2452,Female,1,Yes,No,17,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),93.38,1557.89,No
CUST-2453,Female,0,No,No,31,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),80.25,2538.4,No
CUST-2454,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Two year,No,Electronic check,57.51,3701.17,No
CUST-2455,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),114.56,6206.81,No
CUST-2456,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),37.47,2210.96,No
CUST-2457,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,66.68,3421.42,Yes
CUST-2458,Male,0,Yes,Yes,35,Yes,No,DSL,No,No,Yes,No,No,No,No,Two year,Yes,Electronic check,73.03,2496.5,No
CUST-2459,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.02,3663.6,No
CUST-2460,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),83.07,3774.84,Yes
CUST-2461,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),59.52,927.49,No
CUST-2462,Female,0,No,No,65,Yes,No,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.68,4003.93,No
CUST-2463,Female,0,Yes,Yes,7,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),25.89,177.31,No
CUST-2464,Female,0,Yes,No,29,No,Yes,DSL,Yes,No,No,Yes,No,No,No,One year,No,Credit card (automatic),20.78,573.28,No
CUST-2465,Male,0,Yes,No,12,No,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,113.84,1331.01,No
CUST-2466,Female,0,Yes,No,32,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,103.38,3160.87,No
CUST-2467,Female,1,Yes,No,64,Yes,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,89.44,5521.69,Yes
CUST-2468,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,68.83,2208.01,No
CUST-2469,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),100.02,6695.66,No
CUST-2470,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),44.18,1178.57,Yes
CUST-2471,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,18.97,1166.19,Yes
CUST-2472,Male,0,Yes,Yes,1,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,29.91,28.92,Yes
CUST-2473,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.13,1447.32,Yes
CUST-2474,Male,0,No,No,50,Yes,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,80.27,4152.3,No
CUST-2475,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),107.27,442.09,No
CUST-2476,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,47.37,147.11,No
CUST-2477,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,71.4,2534.86,Yes
CUST-2478,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,77.31,2677.33,No
CUST-2479,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,27.6,839.92,No
CUST-2480,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,29.07,1011.5,Yes
CUST-2481,Female,1,No,No,16,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.46,776.91,No
CUST-2482,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,One year,No,Mailed check,107.39,2846.77,No
CUST-2483,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,No,Two year,Yes,Mailed check,19.26,118.98,No
CUST-2484,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.56,1048.69,No
CUST-2485,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,49.43,2113.72,No
CUST-2486,Male,1,No,Yes,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),97.87,5514.91,No
CUST-2487,Female,0,No,Yes,19,No,Yes,DSL,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),66.98,1250.08,No
CUST-2488,Female,1,No,No,11,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),67.87,778.33,No
CUST-2489,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),42.42,1577.65,No
CUST-2490,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No internet service,Two year,No,Mailed check,90.99,4004.52,No
CUST-2491,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,88.6,1354.5,Yes
CUST-2492,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,69.72,1360.81,No
CUST-2493,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,One year,No,Electronic check,111.38,1355.58,No
CUST-2494,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),78.76,3043.07,Yes
CUST-2495,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.8,4246.09,No
CUST-2496,Male,0,Yes,No,64,No,No,DSL,No,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.49,2989.27,No
CUST-2497,Female,0,No,No,11,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,No,One year,No,Credit card (automatic),88.52,1003.79,No
CUST-2498,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),107.55,1614.81,Yes
CUST-2499,Female,0,Yes,Yes,53,Yes,Yes,No,Yes,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),57.16,2924.47,No
CUST-2500,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Yes,One year,No,Electronic check,64.58,1839.36,No
CUST-2501,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,32.25,1993.68,No
CUST-2502,Male,0,Yes,Yes,32,Yes,Yes,No,Yes,No,No,No,Yes,No,No,One year,Yes,Mailed check,94.66,2880.06,No
CUST-2503,Male,1,No,No,42,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,103.12,4214.21,No
CUST-2504,Male,1,No,No,49,Yes,Yes,DSL,Yes,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,23.99,1204.56,No
CUST-2505,Male,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,No internet service,One year,No,Electronic check,52.92,2400.58,No
CUST-2506,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,67.2,2578.33,No
CUST-2507,Male,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),36.52,1605.53,No
CUST-2508,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),97.39,4022.25,Yes
CUST-2509,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,73.2,1589.29,No
CUST-2510,Female,1,No,No,64,Yes,Yes,DSL,No,No,No,No internet service,No,No,No,Two year,No,Electronic check,20.9,1283.25,No
CUST-2511,Male,1,No,No,30,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,114.79,3615.87,No
CUST-2512,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,No internet service,No,No internet service,Two year,No,Electronic check,100.27,314.41,No
CUST-2513,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,52.68,3669.31,No
CUST-2514,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,101.2,5227.15,Yes
CUST-2515,Male,0,Yes,No,64,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,One year,No,Electronic check,40.32,2591.98,No
CUST-2516,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,20.85,62.53,Yes
CUST-2517,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),38.04,2154.71,Yes
CUST-2518,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),29.3,602.58,No
CUST-2519,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Two year,No,Electronic check,49.93,533.69,No
CUST-2520,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,43.16,2239.51,No
CUST-2521,Male,0,No,No,63,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,85.53,5625.87,No
CUST-2522,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),103.37,5522.12,No
CUST-2523,Male,0,Yes,Yes,24,Yes,Yes,No,Yes,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,47.05,1098.49,Yes
CUST-2524,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,46.42,2588.33,No
CUST-2525,Male,1,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,42.32,1789.25,No
CUST-2526,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),83.99,417.98,No
CUST-2527,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),99.35,964.08,No
CUST-2528,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,82.01,1139.07,No
CUST-2529,Female,1,No,No,71,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.65,5815.54,No
CUST-2530,Female,1,Yes,No,34,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.64,2159.45,Yes
CUST-2531,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),42.77,1764.87,Yes
CUST-2532,Female,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,No,Two year,No,Electronic check,73.33,4099.42,No
CUST-2533,Female,0,No,No,17,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),83.95,1489.82,No
CUST-2534,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.66,2974.69,Yes
CUST-2535,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.35,2997.5,No
CUST-2536,Male,1,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,109.36,1976.14,No
CUST-2537,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,No,Two year,No,Mailed check,83.5,3143.58,No
CUST-2538,Female,0,Yes,No,35,Yes,Yes,No,No,No,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),73.37,2469.11,No
CUST-2539,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,101.39,1754.5,No
CUST-2540,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.56,1517.6,No
CUST-2541,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Yes,No,No,No,One year,Yes,Electronic check,77.71,3183.66,No
CUST-2542,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),57.74,1379.19,No
CUST-2543,Female,0,Yes,No,64,Yes,No,DSL,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,91.65,6020.16,No
CUST-2544,Male,0,Yes,No,54,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),77.49,4126.23,No
CUST-2545,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.62,832.43,No
CUST-2546,Male,0,No,No,68,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.98,4067.19,No
CUST-2547,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,89.5,3681.09,Yes
CUST-2548,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,25.16,769.47,No
CUST-2549,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),109.93,4337.01,No
CUST-2550,Female,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.65,6594.59,No
CUST-2551,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.37,2716.89,Yes
CUST-2552,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,42.46,1542.52,No
CUST-2553,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),46.48,2209.21,Yes
CUST-2554,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,36.94,2015.25,No
CUST-2555,Male,0,Yes,Yes,28,Yes,Yes,No,Yes,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,41.51,1213.3,No
CUST-2556,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),114.23,473.08,Yes
CUST-2557,Female,0,No,No,19,Yes,Yes,No,No,No,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,69.38,1296.29,No
CUST-2558,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.16,353.66,Yes
CUST-2559,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.98,3460.31,No
CUST-2560,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.08,509.87,Yes
CUST-2561,Male,0,No,No,65,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),28.53,1899.21,No
CUST-2562,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.07,5197.91,No
CUST-2563,Male,0,No,No,53,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.45,4243.89,No
CUST-2564,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,57.94,2066.27,Yes
